"X";"id";"itemTime";"trialnumber";"value";"access";"observation";"answer1";"answer2";"RT";"answer3";"answer.full";"uncertainty"
453;"b02efd568d24dbce364560b2f7e138fe15f2438c19eef921376003f327c7f9f6";1456169802124;9;42;4;2;"is";"possible";3909;"possible";"is possible";"high"
454;"b02efd568d24dbce364560b2f7e138fe15f2438c19eef921376003f327c7f9f6";1456169809044;10;86;8;6;"is";"likely";6918;"likely";"is likely";"low"
455;"b02efd568d24dbce364560b2f7e138fe15f2438c19eef921376003f327c7f9f6";1456169813527;11;102;10;2;"is";"unlikely";4481;"unlikely";"is unlikely";"none"
456;"b02efd568d24dbce364560b2f7e138fe15f2438c19eef921376003f327c7f9f6";1456169817230;12;105;10;5;"is";"possible";3700;"possible";"is possible";"none"
457;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169731540;1;80;8;0;"is_certainly";"unlikely";41913;"unlikely";"is_certainly unlikely";"low"
458;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169793083;2;86;8;6;"is";"probable";61540;"likely";"is likely";"low"
459;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169824587;3;82;8;2;"is";"unlikely";31501;"unlikely";"is unlikely";"low"
460;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169833275;4;88;8;8;"is_certainly";"probable";8687;"likely";"is_certainly likely";"low"
461;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169855332;5;108;10;8;"is";"probable";22054;"likely";"is likely";"none"
462;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169870108;6;41;4;1;"is";"possible";14773;"possible";"is possible";"high"
463;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169880259;7;103;10;3;"is";"unlikely";10150;"unlikely";"is unlikely";"none"
464;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169890236;8;20;2;0;"is";"possible";9975;"possible";"is possible";"high"
465;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169899651;9;84;8;4;"is";"possible";9414;"possible";"is possible";"low"
466;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169968019;10;102;10;2;"is";"unlikely";68367;"unlikely";"is unlikely";"none"
467;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169980500;11;105;10;5;"is_certainly";"possible";12478;"possible";"is_certainly possible";"none"
468;"0ecbd8279d6715cdc37b8b717959263e1e94449bafacf8cf072eb900c40286a7";1456169989651;12;42;4;2;"is";"possible";9150;"possible";"is possible";"high"
469;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307912174;1;42;4;2;"is";"possible";17854;"possible";"is possible";"high"
470;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307920064;2;86;8;6;"is";"unlikely";7888;"unlikely";"is unlikely";"low"
471;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307926686;3;103;10;3;"is";"possible";6621;"possible";"is possible";"none"
472;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307937191;4;108;10;8;"is";"likely";10503;"likely";"is likely";"none"
473;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307943675;5;41;4;1;"is";"possible";6483;"possible";"is possible";"high"
474;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307952935;6;84;8;4;"is";"possible";9257;"possible";"is possible";"low"
475;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307961351;7;80;8;0;"is";"possible";8414;"possible";"is possible";"low"
476;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307970575;8;107;10;7;"is";"likely";9222;"likely";"is likely";"none"
477;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307974567;9;105;10;5;"is";"possible";3991;"possible";"is possible";"none"
478;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307982807;10;43;4;3;"is";"possible";8239;"possible";"is possible";"high"
479;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307987695;11;102;10;2;"is";"unlikely";4886;"unlikely";"is unlikely";"none"
480;"63c76b859c89c77c5fa1ef3c6c6684ebfc4e3ab34157b989c7d9ed5fb0d672e9";1456307992247;12;20;2;0;"is";"possible";4551;"possible";"is possible";"high"
481;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170153494;1;102;10;2;"is_certainly";"unlikely";20506;"unlikely";"is_certainly unlikely";"none"
482;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170162606;2;20;2;0;"is";"likely";9109;"likely";"is likely";"high"
483;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170170583;3;42;4;2;"is";"likely";7976;"likely";"is likely";"high"
484;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170179693;4;107;10;7;"is";"probable";9109;"likely";"is likely";"none"
485;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170190038;5;88;8;8;"is_certainly";"likely";10344;"likely";"is_certainly likely";"low"
486;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170195950;6;84;8;4;"is";"unlikely";5906;"unlikely";"is unlikely";"low"
487;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170202492;7;43;4;3;"is";"unlikely";6541;"unlikely";"is unlikely";"high"
488;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170206812;8;86;8;6;"is";"likely";4318;"likely";"is likely";"low"
489;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170213260;9;82;8;2;"is";"unlikely";6446;"unlikely";"is unlikely";"low"
490;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170220285;10;103;10;3;"is";"unlikely";7024;"unlikely";"is unlikely";"none"
491;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170224196;11;108;10;8;"is_probably";"likely";3910;"likely";"is_probably likely";"none"
492;"3f12db75b3e9e7380c416bba650d2d6c81716d9f40753b8b582882646dfe12ff";1456170227901;12;80;8;0;"is";"unlikely";3704;"unlikely";"is unlikely";"low"
493;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802080794;1;102;10;2;"is_certainly";"unlikely";28729;"unlikely";"is_certainly unlikely";"none"
494;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802098459;2;103;10;3;"is";"unlikely";17644;"unlikely";"is unlikely";"none"
495;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802115438;3;88;8;8;"is_certainly";"likely";16958;"likely";"is_certainly likely";"low"
496;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802130039;4;84;8;4;"is";"possible";14581;"possible";"is possible";"low"
497;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802140955;5;80;8;0;"is_certainly";"unlikely";10892;"unlikely";"is_certainly unlikely";"low"
498;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802151970;6;20;2;0;"is";"unlikely";10991;"unlikely";"is unlikely";"high"
499;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802255830;7;86;8;6;"is";"likely";103839;"likely";"is likely";"low"
500;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802308019;8;108;10;8;"is_certainly";"likely";52163;"likely";"is_certainly likely";"none"
501;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802313558;9;82;8;2;"is";"unlikely";5519;"unlikely";"is unlikely";"low"
502;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802320339;10;107;10;7;"is";"probable";6760;"likely";"is likely";"none"
503;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802325581;11;42;4;2;"is";"possible";5222;"possible";"is possible";"high"
504;"136ed671740fcdd1a57affb3fdc61b98ec1b95efd36d7aed3293f8916948ee8e";1455802334039;12;41;4;1;"is";"unlikely";8434;"unlikely";"is unlikely";"high"
505;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456181954034;1;22;2;2;"is";"likely";12799;"likely";"is likely";"high"
506;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456181965348;2;88;8;8;"is_certainly";"probable";11312;"likely";"is_certainly likely";"low"
507;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456181980467;3;102;10;2;"is";"unlikely";15116;"unlikely";"is unlikely";"none"
508;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456181990619;4;43;4;3;"might_be";"likely";10150;"likely";"might_be likely";"high"
509;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456181999077;5;107;10;7;"is";"probable";8455;"likely";"is likely";"none"
510;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182006400;6;108;10;8;"is_certainly";"possible";7321;"possible";"is_certainly possible";"none"
511;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182017688;7;103;10;3;"is";"unlikely";11286;"unlikely";"is unlikely";"none"
512;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182025706;8;105;10;5;"is_probably";"probable";8016;"likely";"is_probably likely";"none"
513;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182037308;9;80;8;0;"is_certainly";"unlikely";11599;"unlikely";"is_certainly unlikely";"low"
514;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182041660;10;86;8;6;"is_probably";"probable";4350;"likely";"is_probably likely";"low"
515;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182048271;11;82;8;2;"might_be";"unlikely";6609;"unlikely";"might_be unlikely";"low"
516;"37887543cba64d19064b388e3dd8d4446436cae142a19b9aaacfa6f97cbaae4a";1456182054157;12;84;8;4;"might_be";"possible";5884;"possible";"might_be possible";"low"
517;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262140317;1;108;10;8;"is";"likely";25399;"likely";"is likely";"none"
518;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262158561;2;42;4;2;"is";"possible";18240;"possible";"is possible";"high"
519;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262175685;3;86;8;6;"is";"possible";17121;"possible";"is possible";"low"
520;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262185548;4;102;10;2;"is";"unlikely";9859;"unlikely";"is unlikely";"none"
521;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262193567;5;43;4;3;"is";"likely";8011;"likely";"is likely";"high"
522;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262212371;6;84;8;4;"is";"possible";18802;"possible";"is possible";"low"
523;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262221663;7;105;10;5;"is";"possible";9286;"possible";"is possible";"none"
524;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262231481;8;22;2;2;"is";"likely";9814;"likely";"is likely";"high"
525;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262239928;9;41;4;1;"is";"unlikely";8445;"unlikely";"is unlikely";"high"
526;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262248131;10;20;2;0;"is";"unlikely";8199;"unlikely";"is unlikely";"high"
527;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262258024;11;80;8;0;"is_certainly";"unlikely";9891;"unlikely";"is_certainly unlikely";"low"
528;"a7f5ff69aecde9c6597634880e8b06b9c8072d26252de7202df06e69b28ad116";1456262266780;12;107;10;7;"is";"probable";8751;"likely";"is likely";"none"
529;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259637212;1;42;4;2;"is_probably";"possible";10752;"possible";"is_probably possible";"high"
530;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259652512;2;84;8;4;"is";"probable";15296;"likely";"is likely";"low"
531;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259660140;3;82;8;2;"is";"unlikely";7621;"unlikely";"is unlikely";"low"
532;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259666142;4;105;10;5;"is";"possible";6000;"possible";"is possible";"none"
533;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259671304;5;41;4;1;"is_probably";"possible";5159;"possible";"is_probably possible";"high"
534;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259678918;6;80;8;0;"might_be";"unlikely";7612;"unlikely";"might_be unlikely";"low"
535;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259685152;7;86;8;6;"is";"likely";6231;"likely";"is likely";"low"
536;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259692421;8;22;2;2;"might_be";"possible";7266;"possible";"might_be possible";"high"
537;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259731554;9;102;10;2;"is";"unlikely";39131;"unlikely";"is unlikely";"none"
538;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259736296;10;20;2;0;"might_be";"possible";4740;"possible";"might_be possible";"high"
539;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259741457;11;43;4;3;"is_probably";"possible";5158;"possible";"is_probably possible";"high"
540;"fe332ff8b579c4a8b977117c1701d7d09e47bf5cbef6a335dd54b02c84a34809";1456259746719;12;103;10;3;"is";"unlikely";5260;"unlikely";"is unlikely";"none"
541;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267097427;1;105;10;5;"is";"possible";19115;"possible";"is possible";"none"
542;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267108155;2;41;4;1;"is";"unlikely";10699;"unlikely";"is unlikely";"high"
543;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267116054;3;80;8;0;"is";"unlikely";7876;"unlikely";"is unlikely";"low"
544;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267125135;4;102;10;2;"might_be";"probable";9052;"likely";"might_be likely";"none"
545;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267133528;5;103;10;3;"is";"unlikely";8370;"unlikely";"is unlikely";"none"
546;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267140524;6;86;8;6;"is_probably";"possible";6978;"possible";"is_probably possible";"low"
547;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267148036;7;42;4;2;"might_be";"possible";7485;"possible";"might_be possible";"high"
548;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267157736;8;88;8;8;"is_certainly";"probable";9674;"likely";"is_certainly likely";"low"
549;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267170558;9;108;10;8;"might_be";"probable";12796;"likely";"might_be likely";"none"
550;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267179519;10;107;10;7;"is_probably";"probable";8947;"likely";"is_probably likely";"none"
551;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267188230;11;20;2;0;"might_be";"unlikely";8690;"unlikely";"might_be unlikely";"high"
552;"9415fcaac75ec3ae1fafc27af110f42fcb89f5e80d690e151a3f5d7d3b6bcf1e";1456267194524;12;22;2;2;"is";"possible";6278;"possible";"is possible";"high"
553;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456260931817;1;107;10;7;"is_certainly";"likely";17052;"likely";"is_certainly likely";"none"
554;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456260940996;2;84;8;4;"is";"possible";9178;"possible";"is possible";"low"
555;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456260995694;3;22;2;2;"is";"probable";54695;"likely";"is likely";"high"
556;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261004908;4;103;10;3;"is_certainly";"unlikely";9210;"unlikely";"is_certainly unlikely";"none"
557;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261010491;5;41;4;1;"is_probably";"unlikely";5582;"unlikely";"is_probably unlikely";"high"
558;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261047311;6;42;4;2;"is_probably";"possible";36818;"possible";"is_probably possible";"high"
559;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261052881;7;108;10;8;"is_certainly";"likely";5567;"likely";"is_certainly likely";"none"
560;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261057943;8;102;10;2;"is_certainly";"unlikely";5061;"unlikely";"is_certainly unlikely";"none"
561;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261062494;9;88;8;8;"is_certainly";"likely";4550;"likely";"is_certainly likely";"low"
562;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261066788;10;80;8;0;"is_certainly";"unlikely";4293;"unlikely";"is_certainly unlikely";"low"
563;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261071752;11;82;8;2;"is_certainly";"unlikely";4962;"unlikely";"is_certainly unlikely";"low"
564;"084ed18776f7b17158c5569ac8106cadd549269453c662d7beb9cebb0d4f4239";1456261076522;12;43;4;3;"might_be";"likely";4769;"likely";"might_be likely";"high"
565;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741278720;1;108;10;8;"is_certainly";"likely";14844;"likely";"is_certainly likely";"none"
566;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741306560;2;102;10;2;"might_be";"unlikely";27824;"unlikely";"might_be unlikely";"none"
567;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741333391;3;43;4;3;"might_be";"likely";26831;"likely";"might_be likely";"high"
568;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741345302;4;80;8;0;"is_probably";"unlikely";11911;"unlikely";"is_probably unlikely";"low"
569;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741355028;5;86;8;6;"is_probably";"unlikely";9726;"unlikely";"is_probably unlikely";"low"
570;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741383063;6;41;4;1;"might_be";"unlikely";28033;"unlikely";"might_be unlikely";"high"
571;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741397945;7;107;10;7;"is_certainly";"possible";14866;"possible";"is_certainly possible";"none"
572;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741407733;8;88;8;8;"is_certainly";"probable";9788;"likely";"is_certainly likely";"low"
573;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741417479;9;103;10;3;"might_be";"possible";9715;"possible";"might_be possible";"none"
574;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741426855;10;105;10;5;"is_probably";"possible";9376;"possible";"is_probably possible";"none"
575;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741433273;11;84;8;4;"is_probably";"possible";6418;"possible";"is_probably possible";"low"
576;"bfd1e70e24818848d3074f7e612a11eaf8de2e392f72ce14917263c3becfb2c6";1455741463414;12;82;8;2;"might_be";"unlikely";30141;"unlikely";"might_be unlikely";"low"
577;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259813001;1;43;4;3;"might_be";"likely";46924;"likely";"might_be likely";"high"
578;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259846491;2;22;2;2;"is";"possible";33490;"possible";"is possible";"high"
579;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259863228;3;88;8;8;"is_certainly";"probable";16737;"likely";"is_certainly likely";"low"
580;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259883165;4;86;8;6;"is_probably";"likely";19937;"likely";"is_probably likely";"low"
581;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259901261;5;42;4;2;"is";"possible";18096;"possible";"is possible";"high"
582;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259909995;6;80;8;0;"is_certainly";"unlikely";8734;"unlikely";"is_certainly unlikely";"low"
583;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259927040;7;107;10;7;"is";"likely";17045;"likely";"is likely";"none"
584;"808f18c06a695f9b24bf391db3d5a0ff38ec559cf14f9834d54e2d653489816f";1456259936992;8;20;2;0;"might_be";"possible";9952;"possible";"might_be possible";"high"
